filename,record_count,read_time,build_time,total_time
www.whu.com..txt,10003,8.759926462,0.456407978,9.21633444
informatics.xmu.com..txt,10003,4.244888294,2.39942143,6.644309724
xw.lzu.com..txt,10003,5.148806345,3.181078232,8.329884577
www.tju.com..txt,10003,5.393779851,3.274645792,8.668425643
www.tju.com..txt,10003,4.589270409,0.822103145,5.411373554
www.tju.com..txt,10003,7.322302887,0.441931883,7.76423477
www.tju.com..txt,10003,6.89020458,3.282967811,10.173172391
www.tju.com..txt,10003,3.768070486,2.788972071,6.557042557
nju.com..txt,10010,4.369634617,3.306861287,7.676495904
informatics.xmu.com..txt,10003,5.419732486,0.815574579,6.235307065
www.tju.com..txt,10003,6.211170885,0.754303539,6.965474424
wc.hlt.ftw.com.-2.txt,10004,4.625323877,3.317248238,7.942572115
informatics.xmu.com..txt,10003,5.279771279,2.893851728,8.173623007
informatics.xmu.com..txt,10003,3.901468732,3.275029737,7.176498469
www.tju.com..txt,10003,4.813233289,2.86373405,7.676967339
www.tju.com..txt,10003,4.955002416,3.129364457,8.084366873
www.tju.com..txt,10003,5.688040048,0.630068576,6.318108624
www.tju.com..txt,10003,4.517275102,3.428216988,7.94549209
www.whu.com..txt,10003,4.64111394,3.054470921,7.695584861
www.tju.com..txt,10003,4.071314785,3.82152393,7.892838715
informatics.xmu.com..txt,10003,6.745991895,3.142473343,9.888465238
informatics.xmu.com..txt,10003,3.709083905,3.0007213,6.709805205
wc.hlt.ftw.com.-2.txt,10004,4.959270025,3.008743643,7.968013668
informatics.xmu.com..txt,10003,5.762194686,2.868571876,8.630766562
www.tju.com..txt,10003,3.490943781,2.876520629,6.36746441
informatics.xmu.com..txt,10003,7.249674904,0.412901737,7.662576641
www.tju.com..txt,10003,7.414641256,0.379377149,7.794018405
www.tju.com..txt,10003,4.396381208,1.655199068,6.051580276
www.whu.com..txt,10003,5.47749299,3.909829818,9.387322808
wc.hlt.ftw.com.-2.txt,10004,3.461309285,2.778111398,6.239420683
www.whu.com..txt,10003,4.530790915,2.874190968,7.404981883
www.tju.com..txt,10003,3.355467005,2.890879315,6.24634632
www.tju.com..txt,10003,6.863854934,2.668804436,9.53265937
informatics.xmu.com..txt,10003,3.85795544,3.319152822,7.177108262
nju.com..txt,10010,6.161890282,3.303185964,9.465076246
www.tju.com..txt,10003,4.065774755,0.629276029,4.695050784
www.tju.com..txt,10003,7.016545268,0.604733006,7.621278274
www.tju.com..txt,10003,6.641498288,3.369086702,10.01058499
informatics.xmu.com..txt,10003,4.034812042,2.701646203,6.736458245
www.tju.com..txt,10003,5.406244715,2.60701768,8.013262395
www.tju.com..txt,10003,5.13034379,3.714269037,8.844612827
www.tju.com..txt,10003,6.0095833,0.70569015,6.71527345
www.tju.com..txt,10003,7.509199304,0.297292579,7.806491883
nju.com..txt,10010,4.667207264,2.579253687,7.246460951
informatics.xmu.com..txt,10003,4.189260837,3.455787612,7.645048449
www.tju.com..txt,10003,5.140610808,2.457101856,7.597712664
www.tju.com..txt,10003,5.886212758,2.922127256,8.808340014
wc.hlt.ftw.com.-2.txt,10004,0.976539154,4.316322587,5.292861741
www.tju.com..txt,10003,5.245915793,3.146405272,8.392321065
informatics.xmu.com..txt,10003,4.650468916,2.893567166,7.544036082
www.tju.com..txt,10003,4.84466205,3.787144302,8.631806352
www.whu.com..txt,10003,4.87302668,3.770126529,8.643153209
www.tju.com..txt,10003,5.310346724,3.136645244,8.446991968
informatics.xmu.com..txt,10003,3.344550894,3.172153539,6.516704433
www.tju.com..txt,10003,7.58568887,0.434209496,8.019898366
www.tju.com..txt,10003,7.686163712,3.107532228,10.79369594
xw.lzu.com..txt,10003,3.707618855,1.645000848,5.352619703
www.tju.com..txt,10003,4.361178472,2.323299378,6.68447785
www.tju.com..txt,10003,5.930049519,3.234219557,9.164269076
informatics.xmu.com..txt,10003,3.136927706,3.588589452,6.725517158
informatics.xmu.com..txt,10003,7.132649598,0.724186749,7.856836347
informatics.xmu.com..txt,10003,5.508295739,2.618560664,8.126856403
informatics.xmu.com..txt,10003,4.826077458,2.291399985,7.117477443
www.whu.com..txt,10003,5.409656908,2.764542982,8.17419989
www.tju.com..txt,10003,7.215373711,0.396379105,7.611752816
informatics.xmu.com..txt,10003,3.193327697,4.046717727,7.240045424
www.tju.com..txt,10003,3.221396972,3.082674702,6.304071674
www.tju.com..txt,10003,4.241302551,1.205602771,5.446905322
informatics.xmu.com..txt,10003,4.563729951,2.762374083,7.326104034
www.whu.com..txt,10003,3.856838355,3.054475465,6.91131382
informatics.xmu.com..txt,10003,5.162162433,3.886773295,9.048935728
www.tju.com..txt,10003,5.310125735,2.572381639,7.882507374
www.tju.com..txt,10003,5.488441054,0.766817457,6.255258511
www.tju.com..txt,10003,7.404377731,0.440678205,7.845055936
www.tju.com..txt,10003,5.015936072,3.859968382,8.875904454
informatics.xmu.com..txt,10003,6.858854709,3.819344849,10.678199558
informatics.xmu.com..txt,10003,4.050699547,3.295663232,7.346362779
www.tju.com..txt,10003,4.963339574,4.119440527,9.082780101
www.tju.com..txt,10003,5.187070884,0.419009701,5.606080585
www.tju.com..txt,10003,6.86597115,0.545001665,7.410972815
informatics.xmu.com..txt,10003,4.633757843,3.014996645,7.648754488
nju.com..txt,10010,4.54890211,5.751025258,10.299927368
www.tju.com..txt,10003,3.07644238,2.966853828,6.043296208
wc.hlt.ftw.com.-2.txt,10004,5.478521911,2.644943235,8.123465146
informatics.xmu.com..txt,10003,5.388010693,0.535405153,5.923415846
class.wlgc.com..txt,10006,2.040053829,5.320674406,7.360728235
www.tju.com..txt,10003,5.619636318,3.091820781,8.711457099
www.tju.com..txt,10003,3.273721653,5.661233236,8.934954889
wc.hlt.ftw.com.-2.txt,10004,0.949034497,5.073582054,6.022616551
wc.hlt.ftw.com.-2.txt,10004,4.895123005,2.867187288,7.762310293
informatics.xmu.com..txt,10003,5.4547165,0.794914392,6.249630892
wc.hlt.ftw.com.-2.txt,10004,6.894732811,0.645584573,7.540317384
informatics.xmu.com..txt,10003,4.506596032,3.211689639,7.718285671
wc.hlt.ftw.com.-2.txt,10004,4.002975599,2.868178992,6.871154591
www.tju.com..txt,10003,7.253690572,0.341242245,7.594932817
www.tju.com..txt,10003,7.501610085,0.537950862,8.039560947
www.whu.com..txt,10003,4.387755203,3.155980822,7.543736025
www.whu.com..txt,10003,5.084430331,3.009549615,8.093979946
www.tju.com..txt,10003,4.106335703,0.494103588,4.600439291
xw.lzu.com..txt,10003,5.571054831,3.017714229,8.58876906
www.tju.com..txt,10003,6.445304396,0.697414124,7.14271852
nju.com..txt,10010,4.72762148,5.595751705,10.323373185
www.tju.com..txt,10003,3.99654012,2.287256206,6.283796326
www.tju.com..txt,10003,4.895974143,2.537847263,7.433821406
www.whu.com..txt,10003,4.239090453,0.619064905,4.858155358
www.tju.com..txt,10003,7.313969301,1.7630526,9.077021901
informatics.xmu.com..txt,10003,2.223318388,2.765820669,4.989139057
informatics.xmu.com..txt,10003,3.793122036,2.506860975,6.299983011
nju.com..txt,10010,5.064215942,1.839907326,6.904123268
www.whu.com..txt,10003,3.929510569,1.852197925,5.781708494
www.whu.com..txt,10003,5.054350887,3.545660189,8.600011076
informatics.xmu.com..txt,10003,5.424567313,2.947901499,8.372468812
www.tju.com..txt,10003,5.88849284,0.483264878,6.371757718
nju.com..txt,10010,5.648311789,2.938429912,8.586741701
informatics.xmu.com..txt,10003,3.234715706,6.479374209,9.714089915
www.tju.com..txt,10003,3.384588487,3.098883426,6.483471913
informatics.xmu.com..txt,10003,3.14586932,4.908324942,8.054194262
www.tju.com..txt,10003,4.901554391,0.347575075,5.249129466
informatics.xmu.com..txt,10003,6.936636355,0.464465923,7.401102278
nju.com..txt,10010,6.356034387,0.682617378,7.038651765
wc.hlt.ftw.com.-2.txt,10004,3.678647363,2.834384451,6.513031814
www.tju.com..txt,10003,7.241399529,0.831397267,8.072796796
nju.com..txt,10010,4.753895496,3.141643683,7.895539179
informatics.xmu.com..txt,10003,6.763074988,3.245517432,10.00859242
wc.hlt.ftw.com.-2.txt,10004,3.058172302,3.014512227,6.072684529
www.tju.com..txt,10003,5.449209039,3.477288256,8.926497295
nju.com..txt,10010,4.210529281,0.840519834,5.051049115
class.wlgc.com..txt,10006,4.202708579,6.703972762,10.906681341
www.whu.com..txt,10003,3.733501351,2.801032094,6.534533445
www.tju.com..txt,10003,5.109890002,2.908488134,8.018378136
www.tju.com..txt,10003,3.667711589,2.985664795,6.653376384
nju.com..txt,10010,5.195115336,3.32142513,8.516540466
www.tju.com..txt,10003,7.289649671,0.546669254,7.836318925
www.tju.com..txt,10003,5.190921763,2.159240294,7.350162057
www.tju.com..txt,10003,5.613626689,2.162856491,7.77648318
informatics.xmu.com..txt,10003,5.140981527,3.17352432,8.314505847
www.tju.com..txt,10003,8.001136023,0.648075945,8.649211968
wc.hlt.ftw.com.-2.txt,10004,4.499975581,2.848947671,7.348923252
informatics.xmu.com..txt,10003,5.004574382,3.867247178,8.87182156
www.tju.com..txt,10003,6.790474221,0.607936094,7.398410315
www.tju.com..txt,10003,5.01576538,2.954275861,7.970041241
www.tju.com..txt,10003,6.176351369,2.798149336,8.974500705
informatics.xmu.com..txt,10003,6.325424909,3.868636497,10.194061406
www.tju.com..txt,10003,3.537800167,3.477467662,7.015267829
www.tju.com..txt,10003,5.298855601,1.247411774,6.546267375
informatics.xmu.com..txt,10003,4.042830687,0.538034764,4.580865451
informatics.xmu.com..txt,10003,7.1789723,0.883891436,8.062863736
pku.com..txt,10010,2.346072286,8.270517633,10.616589919
wc.hlt.ftw.com.-2.txt,10004,1.345901981,5.111231354,6.457133335
xw.lzu.com..txt,10003,3.319023911,4.58760709,7.906631001
informatics.xmu.com..txt,10003,5.945786617,0.473214636,6.419001253
informatics.xmu.com..txt,10003,4.22911144,3.444105932,7.673217372
www.tju.com..txt,10003,5.208402035,3.601467456,8.809869491
informatics.xmu.com..txt,10003,4.995014992,0.709839362,5.704854354
informatics.xmu.com..txt,10003,5.652364221,3.571063079,9.2234273
www.tju.com..txt,10003,4.095335367,2.845022568,6.940357935
www.tju.com..txt,10003,5.590973695,2.802537794,8.393511489
informatics.xmu.com..txt,10003,6.858182577,0.669891682,7.528074259
www.tju.com..txt,10003,5.052617963,3.497154763,8.549772726
informatics.xmu.com..txt,10003,5.530346002,3.380601405,8.910947407
www.tju.com..txt,10003,6.14125633,0.706024514,6.847280844
www.whu.com..txt,10003,6.997281448,0.798833248,7.796114696
www.tju.com..txt,10003,5.133751145,5.542196283,10.675947428
www.tju.com..txt,10003,4.367705878,3.608929963,7.976635841
www.tju.com..txt,10003,5.566757617,3.857285356,9.424042973
www.tju.com..txt,10003,5.166048981,0.699401629,5.86545061
www.tju.com..txt,10003,5.821567714,2.427216138,8.248783852
www.tju.com..txt,10003,5.014472184,3.078587502,8.093059686
www.tju.com..txt,10003,5.652384001,3.172034688,8.824418689
www.tju.com..txt,10003,6.509685061,0.614550413,7.124235474
informatics.xmu.com..txt,10003,7.788443567,0.559571557,8.348015124
informatics.xmu.com..txt,10003,4.834195772,2.051647457,6.885843229
informatics.xmu.com..txt,10003,6.152184473,0.853988754,7.006173227
www.tju.com..txt,10003,5.216276741,2.810832108,8.027108849
www.whu.com..txt,10003,5.091424155,3.212589402,8.304013557
www.whu.com..txt,10003,6.735980136,0.580718089,7.316698225
www.tju.com..txt,10003,6.216239749,0.523117404,6.739357153
www.whu.com..txt,10003,5.627089112,2.994150319,8.621239431
www.whu.com..txt,10003,4.797129453,2.753886856,7.551016309
informatics.xmu.com..txt,10003,2.546671631,3.062634394,5.609306025
informatics.xmu.com..txt,10003,4.679450656,6.724485277,11.403935933
www.tju.com..txt,10003,3.390758776,3.593307768,6.984066544
www.tju.com..txt,10003,5.661675993,2.461945065,8.123621058
informatics.xmu.com..txt,10003,3.297287616,2.913251051,6.210538667
wc.hlt.ftw.com.-2.txt,10004,4.252822318,3.08654677,7.339369088
www.tju.com..txt,10003,5.513637798,2.709791254,8.223429052
informatics.xmu.com..txt,10003,3.310068348,5.693808648,9.003876996
www.whu.com..txt,10003,3.386741628,4.059604352,7.44634598
informatics.xmu.com..txt,10003,5.528431139,2.926226926,8.454658065
wc.hlt.ftw.com.-2.txt,10004,3.164757457,3.432519107,6.597276564
informatics.xmu.com..txt,10003,6.71836537,0.734120385,7.452485755
informatics.xmu.com..txt,10003,7.714849698,0.487850536,8.202700234
www.tju.com..txt,10003,7.757695451,0.783289268,8.540984719
informatics.xmu.com..txt,10003,6.737719046,0.463003004,7.20072205
www.tju.com..txt,10003,4.724163551,3.198630141,7.922793692
www.tju.com..txt,10003,5.250095074,3.473960364,8.724055438
www.tju.com..txt,10003,5.033114093,3.543335428,8.576449521
www.tju.com..txt,10003,7.505044763,0.357831765,7.862876528
wc.hlt.ftw.com.-2.txt,10004,2.396610025,4.374154901,6.770764926
informatics.xmu.com..txt,10003,6.636303991,0.38475474,7.021058731
www.tju.com..txt,10003,5.939408646,3.20677679,9.146185436
www.tju.com..txt,10003,5.730915063,2.45678211,8.187697173
informatics.xmu.com..txt,10003,6.295586697,0.641552273,6.93713897
www.tju.com..txt,10003,5.120791012,3.512084603,8.632875615
www.tju.com..txt,10003,4.939009748,3.30123727,8.240247018
www.whu.com..txt,10003,3.576935327,2.931858205,6.508793532
www.whu.com..txt,10003,5.835338535,3.31059208,9.145930615
informatics.xmu.com..txt,10003,4.570021101,1.591190364,6.161211465
www.whu.com..txt,10003,5.641307695,0.755225676,6.396533371
www.tju.com..txt,10003,7.797731467,3.826345351,11.624076818
www.tju.com..txt,10003,3.898684504,3.156960067,7.055644571
wc.hlt.ftw.com.-2.txt,10004,6.106038519,3.179444943,9.285483462
informatics.xmu.com..txt,10003,3.63901204,1.804796088,5.443808128
www.whu.com..txt,10003,6.392351126,0.426025942,6.818377068
informatics.xmu.com..txt,10003,4.625712549,3.740324113,8.366036662
www.whu.com..txt,10003,5.067630026,3.374746642,8.442376668
www.tju.com..txt,10003,5.885663851,2.936289974,8.821953825
www.tju.com..txt,10003,3.763163881,2.44285033,6.206014211
www.tju.com..txt,10003,5.380434057,3.027017482,8.407451539
informatics.xmu.com..txt,10003,3.690450444,2.958854365,6.649304809
www.tju.com..txt,10003,5.081158331,3.098844187,8.180002518
informatics.xmu.com..txt,10003,5.519910811,1.821551408,7.341462219
www.tju.com..txt,10003,1.91552312,2.746011939,4.661535059
wc.hlt.ftw.com.-2.txt,10004,7.200142048,3.360891079,10.561033127
nju.com..txt,10010,2.827977767,3.167989951,5.995967718
www.tju.com..txt,10003,4.844984227,3.209668362,8.054652589
www.tju.com..txt,10003,5.97796245,0.648088701,6.626051151
wc.hlt.ftw.com.-2.txt,10004,4.316185576,3.048032683,7.364218259
class.wlgc.com..txt,10006,4.820927106,3.922529606,8.743456712
www.tju.com..txt,10003,4.79819737,4.049688588,8.847885958
nju.com..txt,10010,3.105584305,5.120180551,8.225764856
www.tju.com..txt,10003,3.28153918,2.871967953,6.153507133
www.tju.com..txt,10003,4.773210934,3.365164726,8.13837566
www.tju.com..txt,10003,6.069482913,3.142113783,9.211596696
www.tju.com..txt,10003,5.652768308,0.479042975,6.131811283
www.tju.com..txt,10003,6.807575897,0.471955947,7.279531844
pku.com..txt,10010,4.348356017,6.665409527,11.013765544
www.tju.com..txt,10003,3.885910234,2.626648413,6.512558647
informatics.xmu.com..txt,10003,5.442623027,2.698005996,8.140629023
wc.hlt.ftw.com.-2.txt,10004,2.824849129,3.418143591,6.24299272
informatics.xmu.com..txt,10003,7.613070703,0.601811796,8.214882499
wc.hlt.ftw.com.-2.txt,10004,3.544134944,3.482537154,7.026672098
www.whu.com..txt,10003,4.056429407,3.222236247,7.278665654
www.tju.com..txt,10003,5.989026147,0.791766783,6.78079293
www.tju.com..txt,10003,6.991437455,0.890472591,7.881910046
informatics.xmu.com..txt,10003,7.36812382,0.763938917,8.132062737
informatics.xmu.com..txt,10003,6.752807656,3.111446321,9.864253977
www.tju.com..txt,10003,3.040264092,3.214877804,6.255141896
www.whu.com..txt,10003,5.852426748,3.360730185,9.213156933
www.tju.com..txt,10003,3.212897025,3.323314682,6.536211707
wc.hlt.ftw.com.-2.txt,10004,4.846504617,3.040849791,7.887354408
www.tju.com..txt,10003,7.789994387,0.343323693,8.13331808
class.wlgc.com..txt,10006,3.730526008,5.589496613,9.320022621
www.tju.com..txt,10003,3.786498534,2.654667709,6.441166243
www.tju.com..txt,10003,4.988554872,2.767940507,7.756495379
www.whu.com..txt,10003,3.488028804,2.791060513,6.279089317
www.tju.com..txt,10003,4.660218338,3.471110354,8.131328692
informatics.xmu.com..txt,10003,3.008411381,5.376664478,8.385075859
www.whu.com..txt,10003,5.428156779,0.73200983,6.160166609
informatics.xmu.com..txt,10003,7.566119273,3.763013987,11.32913326
www.tju.com..txt,10003,3.154242825,2.987936669,6.142179494
informatics.xmu.com..txt,10003,5.611585984,3.042877844,8.654463828
informatics.xmu.com..txt,10003,3.495762633,2.929078083,6.424840716
www.tju.com..txt,10003,7.577462017,0.27029557,7.847757587
class.wlgc.com..txt,10006,2.748130324,5.869834631,8.617964955
www.tju.com..txt,10003,5.186276583,3.336049759,8.522326342
informatics.xmu.com..txt,10003,5.633285977,0.980774302,6.614060279
www.tju.com..txt,10003,7.241696568,3.537580214,10.779276782
nju.com..txt,10010,1.181146128,5.864778843,7.045924971
informatics.xmu.com..txt,10003,5.432058313,3.473125661,8.905183974
www.tju.com..txt,10003,3.72914726,2.267546532,5.996693792
www.tju.com..txt,10003,4.871067748,3.221980186,8.093047934
informatics.xmu.com..txt,10003,5.941632775,2.963107962,8.904740737
www.tju.com..txt,10003,3.901733245,2.208745192,6.110478437
informatics.xmu.com..txt,10003,5.505209109,2.542675665,8.047884774
wc.hlt.ftw.com.-2.txt,10004,4.455320399,3.51407937,7.969399769
www.tju.com..txt,10003,4.237890849,3.022293979,7.260184828
www.whu.com..txt,10003,2.67023429,5.322798957,7.993033247
www.tju.com..txt,10003,4.139605613,2.989298932,7.128904545
informatics.xmu.com..txt,10003,4.475636861,2.783397528,7.259034389
informatics.xmu.com..txt,10003,6.158388918,3.788509686,9.946898604
