tool,group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,initial_total_ms,incremental_ms,full_update_ms,properties,initial_property_pass,incremental_property_pass,initial_errors,incremental_errors,detail
Aether,files-100-500,w3wb.com,files-100-500/w3wb.com,NS_UPDATE,ok,,w3wb.com..txt,,75.678,3.74,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,false,rewrites,rewrites,num_lec=885; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__w3wb.com/NS_UPDATE/stderr.log
Aether,files-100-500,w3wb.com,files-100-500/w3wb.com,CNAME_UPDATE,ok,,w3wb.com..txt,,69.18900000000001,7.502,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,false,rewrites,rewrites,num_lec=885; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__w3wb.com/CNAME_UPDATE/stderr.log
Aether,files-100-500,wa.gov,files-100-500/wa.gov,A_ADD,ok,,agencymeddirectors.wa.gov..txt,,124.132,0.559,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=1304; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wa.gov/A_ADD/stderr.log
Aether,files-100-500,wa.gov,files-100-500/wa.gov,A_UPDATE,ok,,agencymeddirectors.wa.gov..txt,,125.715,0.718,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=1303; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wa.gov/A_UPDATE/stderr.log
Aether,files-100-500,wa.gov,files-100-500/wa.gov,NS_UPDATE,ok,,agencymeddirectors.wa.gov..txt,,138.441,0.914,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=1303; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wa.gov/NS_UPDATE/stderr.log
Aether,files-100-500,wa.gov,files-100-500/wa.gov,CNAME_UPDATE,ok,,agencymeddirectors.wa.gov..txt,,135.172,0.473,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=1303; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wa.gov/CNAME_UPDATE/stderr.log
Aether,files-100-500,warriorhall.com,files-100-500/warriorhall.com,A_ADD,ok,,alimonyillinois.warriorhall.com..txt,,52.36600000000001,0.614,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation,,num_lec=1055; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warriorhall.com/A_ADD/stderr.log
Aether,files-100-500,warriorhall.com,files-100-500/warriorhall.com,A_UPDATE,ok,,alimonyillinois.warriorhall.com..txt,,50.923,0.821,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation,,num_lec=1054; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warriorhall.com/A_UPDATE/stderr.log
Aether,files-100-500,warriorhall.com,files-100-500/warriorhall.com,NS_UPDATE,ok,,alimonyillinois.warriorhall.com..txt,,51.369,0.455,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation,,num_lec=1054; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warriorhall.com/NS_UPDATE/stderr.log
Aether,files-100-500,warriorhall.com,files-100-500/warriorhall.com,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
Aether,files-100-500,warszawa.pl,files-100-500/warszawa.pl,A_ADD,ok,,12lo.warszawa.pl..txt,,457.191,0.962,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=3560; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warszawa.pl/A_ADD/stderr.log
Aether,files-100-500,warszawa.pl,files-100-500/warszawa.pl,A_UPDATE,ok,,12lo.warszawa.pl..txt,,469.689,0.702,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=3559; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warszawa.pl/A_UPDATE/stderr.log
Aether,files-100-500,warszawa.pl,files-100-500/warszawa.pl,NS_UPDATE,ok,,12lo.warszawa.pl..txt,,452.533,0.667,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=3559; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warszawa.pl/NS_UPDATE/stderr.log
Aether,files-100-500,warszawa.pl,files-100-500/warszawa.pl,CNAME_UPDATE,ok,,12lo.warszawa.pl..txt,,532.641,0.757,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=3559; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warszawa.pl/CNAME_UPDATE/stderr.log
Aether,files-100-500,washington.edu,files-100-500/washington.edu,A_ADD,ok,,aa.washington.edu..txt,,632.375,1.083,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=4103; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__washington.edu/A_ADD/stderr.log
Aether,files-100-500,washington.edu,files-100-500/washington.edu,A_UPDATE,ok,,aa.washington.edu..txt,,628.077,0.824,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=4102; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__washington.edu/A_UPDATE/stderr.log
Aether,files-100-500,washington.edu,files-100-500/washington.edu,NS_UPDATE,ok,,aa.washington.edu..txt,,646.611,1.0719999999999998,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=4102; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__washington.edu/NS_UPDATE/stderr.log
Aether,files-100-500,washington.edu,files-100-500/washington.edu,CNAME_UPDATE,ok,,aa.washington.edu..txt,,563.316,1.63,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=4102; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__washington.edu/CNAME_UPDATE/stderr.log
Aether,files-100-500,wayport.net,files-100-500/wayport.net,A_ADD,ok,,anchoak.wayport.net..txt,,42.865,0.088,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=464; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wayport.net/A_ADD/stderr.log
Aether,files-100-500,wayport.net,files-100-500/wayport.net,A_UPDATE,ok,,attrtl128654.wichdal.wayport.net..txt,,41.204,0.006,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=463; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wayport.net/A_UPDATE/stderr.log
Aether,files-100-500,wayport.net,files-100-500/wayport.net,NS_UPDATE,ok,,anchoak.wayport.net..txt,,52.73199999999999,0.007,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=463; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wayport.net/NS_UPDATE/stderr.log
Aether,files-100-500,wayport.net,files-100-500/wayport.net,CNAME_UPDATE,ok,,corp.aus.wayport.net..txt,,48.088,0.010000000000000002,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=463; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wayport.net/CNAME_UPDATE/stderr.log
Aether,files-100-500,wblogin.com,files-100-500/wblogin.com,A_ADD,ok,,42ndstreet.wblogin.com..txt,,29.401,0.231,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=399; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wblogin.com/A_ADD/stderr.log
Aether,files-100-500,wblogin.com,files-100-500/wblogin.com,A_UPDATE,ok,,42ndstreet.wblogin.com..txt,,25.563000000000002,0.29,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=398; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wblogin.com/A_UPDATE/stderr.log
Aether,files-100-500,wblogin.com,files-100-500/wblogin.com,NS_UPDATE,ok,,wblogin.com..txt,,27.441999999999997,0.24500000000000002,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=398; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wblogin.com/NS_UPDATE/stderr.log
Aether,files-100-500,wblogin.com,files-100-500/wblogin.com,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
Aether,files-100-500,wcpss.net,files-100-500/wcpss.net,A_ADD,ok,,aldertrootes.wcpss.net..txt,,22.497,0.093,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=246; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wcpss.net/A_ADD/stderr.log
Aether,files-100-500,wcpss.net,files-100-500/wcpss.net,A_UPDATE,ok,,aldertrootes.wcpss.net..txt,,23.318,0.007,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=245; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wcpss.net/A_UPDATE/stderr.log
Aether,files-100-500,wcpss.net,files-100-500/wcpss.net,NS_UPDATE,ok,,aldertrootes.wcpss.net..txt,,22.637,0.007,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=245; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wcpss.net/NS_UPDATE/stderr.log
Aether,files-100-500,wcpss.net,files-100-500/wcpss.net,CNAME_UPDATE,error,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,exit=101; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wcpss.net/CNAME_UPDATE/stderr.log
Aether,files-100-500,webd.pl,files-100-500/webd.pl,A_ADD,ok,,1lokrasnystaw.webd.pl..txt,,164.407,0.7070000000000001,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=2242; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webd.pl/A_ADD/stderr.log
Aether,files-100-500,webd.pl,files-100-500/webd.pl,A_UPDATE,ok,,1lokrasnystaw.webd.pl..txt,,154.793,1.1009999999999998,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=2241; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webd.pl/A_UPDATE/stderr.log
Aether,files-100-500,webd.pl,files-100-500/webd.pl,NS_UPDATE,ok,,1lokrasnystaw.webd.pl..txt,,166.58399999999997,0.987,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=2241; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webd.pl/NS_UPDATE/stderr.log
Aether,files-100-500,webd.pl,files-100-500/webd.pl,CNAME_UPDATE,ok,,1lokrasnystaw.webd.pl..txt,,155.76100000000002,0.914,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrites,,num_lec=2241; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webd.pl/CNAME_UPDATE/stderr.log
Aether,files-100-500,webng.com,files-100-500/webng.com,A_ADD,ok,,a7lajram.webng.com..txt,,57.674,0.386,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=824; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webng.com/A_ADD/stderr.log
Aether,files-100-500,webng.com,files-100-500/webng.com,A_UPDATE,ok,,a7lajram.webng.com..txt,,51.702,0.452,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=823; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webng.com/A_UPDATE/stderr.log
Aether,files-100-500,webng.com,files-100-500/webng.com,NS_UPDATE,ok,,webng.com..txt,,45.181,0.495,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=823; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webng.com/NS_UPDATE/stderr.log
Aether,files-100-500,webng.com,files-100-500/webng.com,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
Aether,files-100-500,webself.net,files-100-500/webself.net,A_ADD,ok,,aspnetdevelopment.webself.net..txt,,80.077,0.235,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=1328; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webself.net/A_ADD/stderr.log
Aether,files-100-500,webself.net,files-100-500/webself.net,A_UPDATE,ok,,aspnetdevelopment.webself.net..txt,,81.547,0.159,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=1327; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webself.net/A_UPDATE/stderr.log
Aether,files-100-500,webself.net,files-100-500/webself.net,NS_UPDATE,ok,,webself.net..txt,,83.66,0.277,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=1327; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__webself.net/NS_UPDATE/stderr.log
Aether,files-100-500,webself.net,files-100-500/webself.net,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
Aether,files-100-500,website-start.de,files-100-500/website-start.de,A_ADD,ok,,s278642480.website-start.de..txt,,137.38,1.059,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrite_loop,,num_lec=1900; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__website-start.de/A_ADD/stderr.log
Aether,files-100-500,website-start.de,files-100-500/website-start.de,A_UPDATE,ok,,s278642480.website-start.de..txt,,119.211,0.922,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrite_loop,,num_lec=1899; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__website-start.de/A_UPDATE/stderr.log
Aether,files-100-500,website-start.de,files-100-500/website-start.de,NS_UPDATE,ok,,s278642480.website-start.de..txt,,106.73299999999999,0.513,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,lame_delegation|rewrite_loop,,num_lec=1899; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__website-start.de/NS_UPDATE/stderr.log
Aether,files-100-500,website-start.de,files-100-500/website-start.de,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
