group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,aether_initial_ms,aether_incremental_ms,veridns_initial_ms,veridns_incremental_ms,veridns_full_update_ms,properties,aether_initial_pass,aether_incremental_pass,aether_errors,veridns_initial_pass,veridns_incremental_pass,veridns_errors,veridns_matches_aether,oracle,detail
files-500-1000,weblog.com,files-500-1000/weblog.com,NS_UPDATE,ok,554,3cministries.weblog.com..txt,2827,158.962,0.483,305.84395000000023,0.247664,0.172691,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,lame_delegation,False,Aether,aether=num_lec=2829; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__weblog.com/NS_UPDATE/stderr.log; veridns=
files-500-1000,weblog.com,files-500-1000/weblog.com,CNAME_UPDATE,skipped,,,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,,,,,aether=no CNAME record; veridns=no CNAME record
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_ADD,ok,579,333ecm.wisc.edu..txt,7910,655.372,1.0539999999999998,434.6848790000002,0.226018,0.207774,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=5451; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wisc.edu/A_ADD/stderr.log; veridns=
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_UPDATE,ok,579,333ecm.wisc.edu..txt,7910,600.413,0.535,434.6848790000002,0.200209,0.185614,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=5450; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wisc.edu/A_UPDATE/stderr.log; veridns=
files-500-1000,wisc.edu,files-500-1000/wisc.edu,NS_UPDATE,ok,579,333ecm.wisc.edu..txt,7910,628.903,0.773,434.6848790000002,0.195632,0.236904,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,lame_delegation,False,Aether,aether=num_lec=5450; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wisc.edu/NS_UPDATE/stderr.log; veridns=
files-500-1000,wisc.edu,files-500-1000/wisc.edu,CNAME_UPDATE,error,579,aae.wisc.edu..txt,7910,,,434.6848790000002,2.164976,1.408387,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,False,False,rewrite_blackholing,,,aether=exit=101; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wisc.edu/CNAME_UPDATE/stderr.log; veridns=
files-500-1000,wopert.com,files-500-1000/wopert.com,A_ADD,ok,554,0cob9yz.wopert.com..txt,903,120.598,0.296,279.09749800000003,0.203757,0.179265,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,,True,Aether,aether=num_lec=2008; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wopert.com/A_ADD/stderr.log; veridns=
files-500-1000,wopert.com,files-500-1000/wopert.com,A_UPDATE,ok,554,0cob9yz.wopert.com..txt,903,122.515,0.07100000000000001,279.09749800000003,0.156933,0.146163,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,,True,Aether,aether=num_lec=2007; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wopert.com/A_UPDATE/stderr.log; veridns=
files-500-1000,wopert.com,files-500-1000/wopert.com,NS_UPDATE,ok,554,wopert.com..txt,903,119.368,0.222,279.09749800000003,0.376453,0.227187,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,lame_delegation,False,Aether,aether=num_lec=2007; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wopert.com/NS_UPDATE/stderr.log; veridns=
files-500-1000,wopert.com,files-500-1000/wopert.com,CNAME_UPDATE,skipped,,,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,,,,,aether=no CNAME record; veridns=no CNAME record
files-500-1000,wroc.pl,files-500-1000/wroc.pl,A_ADD,ok,550,2012.wroc.pl..txt,6103,683.289,0.9249999999999999,490.4607819999997,0.252663,0.353021,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=5024; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroc.pl/A_ADD/stderr.log; veridns=
files-500-1000,wroc.pl,files-500-1000/wroc.pl,A_UPDATE,ok,550,2012.wroc.pl..txt,6103,724.338,0.76,490.4607819999997,0.249562,0.235795,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=5023; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroc.pl/A_UPDATE/stderr.log; veridns=
files-500-1000,wroc.pl,files-500-1000/wroc.pl,NS_UPDATE,ok,550,2012.wroc.pl..txt,6103,719.38,1.0959999999999999,490.4607819999997,0.264756,0.368929,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,lame_delegation,False,Aether,aether=num_lec=5023; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroc.pl/NS_UPDATE/stderr.log; veridns=
files-500-1000,wroc.pl,files-500-1000/wroc.pl,CNAME_UPDATE,ok,550,accord.wroc.pl..txt,6103,718.728,0.76,490.4607819999997,0.587428,0.717707,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=5023; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroc.pl/CNAME_UPDATE/stderr.log; veridns=
files-500-1000,wroclaw.pl,files-500-1000/wroclaw.pl,A_ADD,ok,509,2mserwis.wroclaw.pl..txt,9651,340.09899999999993,0.227,534.872782,0.251684,0.355863,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,,True,Aether,aether=num_lec=3249; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroclaw.pl/A_ADD/stderr.log; veridns=
files-500-1000,wroclaw.pl,files-500-1000/wroclaw.pl,A_UPDATE,ok,509,2mserwis.wroclaw.pl..txt,9651,333.48900000000003,0.007,534.872782,0.29184,0.408491,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,,True,Aether,aether=num_lec=3248; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroclaw.pl/A_UPDATE/stderr.log; veridns=
files-500-1000,wroclaw.pl,files-500-1000/wroclaw.pl,NS_UPDATE,ok,509,2mserwis.wroclaw.pl..txt,9651,344.56600000000003,0.011000000000000001,534.872782,0.269974,0.341724,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,lame_delegation,False,Aether,aether=num_lec=3248; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroclaw.pl/NS_UPDATE/stderr.log; veridns=
files-500-1000,wroclaw.pl,files-500-1000/wroclaw.pl,CNAME_UPDATE,ok,509,accent.wroclaw.pl..txt,9651,325.71799999999996,0.11,534.872782,0.513667,0.528304,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=3248; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__wroclaw.pl/CNAME_UPDATE/stderr.log; veridns=
files-500-1000,zp.ua,files-500-1000/zp.ua,A_ADD,ok,644,09.zp.ua..txt,9906,417.293,0.197,489.39838199999997,0.267107,0.232133,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,,True,Aether,aether=num_lec=4481; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__zp.ua/A_ADD/stderr.log; veridns=
files-500-1000,zp.ua,files-500-1000/zp.ua,A_UPDATE,ok,644,09.zp.ua..txt,9906,420.68,0.007,489.39838199999997,0.225078,0.197543,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,,True,Aether,aether=num_lec=4480; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__zp.ua/A_UPDATE/stderr.log; veridns=
files-500-1000,zp.ua,files-500-1000/zp.ua,NS_UPDATE,ok,644,09.zp.ua..txt,9906,358.431,0.008,489.39838199999997,0.313273,0.277005,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,lame_delegation,False,Aether,aether=num_lec=4480; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__zp.ua/NS_UPDATE/stderr.log; veridns=
files-500-1000,zp.ua,files-500-1000/zp.ua,CNAME_UPDATE,ok,644,afisha.zp.ua..txt,9906,396.19999999999993,0.10300000000000001,489.39838199999997,0.591396,0.711089,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=4480; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_500_1000/aether_cases/files-500-1000__zp.ua/CNAME_UPDATE/stderr.log; veridns=
